NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
130228003363,GA-660-0109,1302280,GA-660,PK,05,Renaissance ES,Fulton County,Fulton County,7250 Hall Rd,Fairburn,GA,30213,,(470)254-4320,41,Rural: Fringe,No,No,Yes,Yes,838.00000,50.20000,16.7000000,551.00000,55.00000
130228003563,GA-660-0107,1302280,GA-660,06,08,Renaissance Middle School,Fulton County,Fulton County,7155 Hall Rd,Fairburn,GA,30213,,(470)254-4330,41,Rural: Fringe,No,No,Yes,Yes,1101.00000,78.20000,14.1000000,792.00000,100.00000
130168000796,GA-773-1552,1301680,GA-773,06,08,Renfroe Middle School,Decatur City,DeKalb County,220 W College Ave,Decatur,GA,30030,,(404)370-4440,21,Suburb: Large,No,No,Yes,No,1013.00000,70.70000,14.3000000,132.00000,14.00000
130123003319,GA-631-0207,1301230,GA-631,06,08,Rex Mill Middle School,Clayton County,Clayton County,6380 Evans Dr,Rex,GA,30273,,(770)960-6559,21,Suburb: Large,No,No,Yes,Yes,1025.00000,60.50000,16.9000000,1020.00000,0.00000
130102004185,GA-625-0512,1301020,GA-625,03,08,Rice Creek School,Chatham County,Chatham County,100 Mulberry Ave,Port Wentworth,GA,31407,,(912)395-4100,41,Rural: Fringe,No,No,No,†,670.00000,38.70000,17.3000000,364.00000,84.00000
130255002004,GA-667-0188,1302550,GA-667,06,08,Richards Middle School,Gwinnett County,Gwinnett County,3555 Sugarloaf Pkwy,Lawrenceville,GA,30044,,(770)995-7133,21,Suburb: Large,No,No,Yes,Yes,1870.00000,116.40000,16.1000000,1291.00000,210.00000
130387001400,GA-706-2066,1303870,GA-706,06,08,Richards Middle School,Muscogee County,Muscogee County,2892 Edgewood Rd,Columbus,GA,31906,,(706)569-3697,12,City: Midsize,No,Yes,Yes,Yes,701.00000,41.50000,16.9000000,451.00000,61.00000
130438004069,GA-721-0213,1304380,GA-721,09,12,Richmond County Technical Career Magnet School,Richmond County,Richmond County,2500 Lumpkin Rd,Augusta,GA,30906,,(706)826-1000,12,City: Midsize,No,Yes,Yes,No,444.00000,26.00000,17.1000000,430.00000,0.00000
130057002389,GA-615-0302,1300570,GA-615,02,03,Richmond Hill Elementary School,Bryan County,Bryan County,473 Frances Meeks Way,Richmond Hill,GA,31324,,(912)459-5100,21,Suburb: Large,No,No,No,†,739.00000,46.80000,15.8000000,226.00000,53.00000
130057001873,GA-615-0182,1300570,GA-615,09,12,Richmond Hill High School,Bryan County,Bryan County,1 Wildcat Dr,Richmond Hill,GA,31324,,(912)459-5151,21,Suburb: Large,No,No,No,†,1990.00000,99.50000,20.0000000,331.00000,150.00000
130057002235,GA-615-0199,1300570,GA-615,06,08,Richmond Hill Middle School,Bryan County,Bryan County,503 Warren Hill Drive,Richmond Hill,GA,31324,,(912)459-5130,41,Rural: Fringe,No,No,No,†,1594.00000,94.50000,16.9000000,323.00000,130.00000
130057000086,GA-615-0202,1300570,GA-615,PK,01,Richmond Hill Primary School,Bryan County,Bryan County,471 Frances Meeks Way,Richmond Hill,GA,31324,,(912)459-5080,21,Suburb: Large,No,No,No,†,813.00000,45.30000,17.9000000,218.00000,69.00000
130549001789,GA-750-4050,1305490,GA-750,03,05,Ridge Road Elementary School,Washington County,Washington County,285 Ridge Rd.,Sandersville,GA,31082,,(478)552-2245,41,Rural: Fringe,No,No,Yes,Yes,754.00000,43.50000,17.3000000,698.00000,0.00000
130549001787,GA-750-2050,1305490,GA-750,PK,02,Ridge Road Primary School,Washington County,Washington County,P.O. Box 856,Sandersville,GA,31082,,(478)552-6047,41,Rural: Fringe,No,No,Yes,Yes,861.00000,55.00000,15.7000000,797.00000,0.00000
130537002093,GA-746-0190,1305370,GA-746,09,12,Ridgeland High School,Walker County,Walker County,2478 Happy Valley Rd,Rossville,GA,30741,,(706)820-9361,41,Rural: Fringe,No,No,No,†,1385.00000,88.00000,15.7000000,804.00000,183.00000
130228001957,GA-660-0286,1302280,GA-660,06,08,Ridgeview Charter School,Fulton County,Fulton County,5340 S Trimble Rd,Atlanta,GA,30342,,(470)254-7710,12,City: Midsize,No,No,Yes,Yes,1128.00000,86.80000,13.0000000,561.00000,48.00000
130387001436,GA-706-3066,1303870,GA-706,PK,05,Rigdon Road Elementary School,Muscogee County,Muscogee County,1320 Rigdon Rd,Columbus,GA,31906,,(706)565-2989,12,City: Midsize,No,No,Yes,Yes,646.00000,39.10000,16.5000000,643.00000,0.00000
130042000246,GA-611-0805,1300420,GA-611,PK,05,Riley Elementary School,Bibb County,Bibb County,3522 Greenbriar Rd,Macon,GA,31204,,(478)779-2064,12,City: Midsize,No,No,Yes,Yes,348.00000,21.50000,16.2000000,345.00000,0.00000
130198000892,GA-651-4050,1301980,GA-651,PK,05,Rincon Elementary School,Effingham County,Effingham County,501 Richland Ave,Rincon,GA,31326,,(912)826-5523,31,Town: Fringe,No,No,Yes,Yes,732.00000,49.00000,14.9000000,290.00000,54.00000
130093000355,GA-623-3052,1300930,GA-623,03,05,Ringgold Elementary School,Catoosa County,Catoosa County,322 Evitt Ln,Ringgold,GA,30736,,(706)935-2912,41,Rural: Fringe,No,No,Yes,Yes,482.00000,31.50000,15.3000000,181.00000,51.00000
130093000353,GA-623-4052,1300930,GA-623,09,12,Ringgold High School,Catoosa County,Catoosa County,29 Tiger Trl,Ringgold,GA,30736,,(706)935-2254,21,Suburb: Large,No,No,No,†,1047.00000,69.20000,15.1000000,366.00000,89.00000
130093000351,GA-623-5052,1300930,GA-623,06,08,Ringgold Middle School,Catoosa County,Catoosa County,217 Tiger Trl,Ringgold,GA,30736,,(706)935-3381,21,Suburb: Large,No,No,Yes,Yes,788.00000,54.50000,14.5000000,317.00000,86.00000
130093002300,GA-623-0100,1300930,GA-623,PK,02,Ringgold Primary School,Catoosa County,Catoosa County,340 Evitt Ln,Ringgold,GA,30736,,(706)937-5437,41,Rural: Fringe,No,No,Yes,Yes,524.00000,38.30000,13.7000000,187.00000,48.00000
130213002166,GA-656-0298,1302130,GA-656,06,08,Rising Starr Middle School,Fayette County,Fayette County,183 Panther Path,Fayetteville,GA,30215,,(770)486-2721,41,Rural: Fringe,No,No,No,†,967.00000,59.80000,16.2000000,66.00000,27.00000
130240004076,GA-663-0116,1302400,GA-663,06,08,Risley Middle School,Glynn County,Glynn County,707 Southport Pkwy,Brunswick,GA,31523,,(912)267-4100,41,Rural: Fringe,No,No,Yes,Yes,629.00000,41.40000,15.2000000,333.00000,49.00000
130228001623,GA-660-0397,1302280,GA-660,PK,05,River Eves Elementary School,Fulton County,Fulton County,9000 Eves Rd,Roswell,GA,30076,,(470)254-4550,13,City: Small,No,No,Yes,Yes,804.00000,54.30000,14.8000000,279.00000,51.00000
130141003325,GA-636-0106,1301410,GA-636,PK,05,River Ridge Elementary,Columbia County,Columbia County,4109 Mullikin Rd,Evans,GA,30809,,(706)447-1016,21,Suburb: Large,No,No,No,†,752.00000,48.10000,15.6000000,97.00000,30.00000
130111004019,GA-628-0115,1301110,GA-628,09,12,River Ridge High School,Cherokee County,Cherokee County,400 Arnold Mill Road,Woodstock,GA,30188,,(770)721-6500,21,Suburb: Large,No,No,No,†,1679.00000,95.50000,17.6000000,279.00000,92.00000
130387001445,GA-706-4066,1303870,GA-706,KG,05,River Road Elementary School,Muscogee County,Muscogee County,516 Heath Dr,Columbus,GA,31904,,(706)748-3072,12,City: Midsize,No,No,Yes,Yes,437.00000,28.90000,15.1000000,323.00000,30.00000
130228002493,GA-660-0402,1302280,GA-660,06,08,River Trail Middle School,Fulton County,Fulton County,10795 Rogers Cir,Duluth,GA,30097,,(470)254-3860,21,Suburb: Large,No,No,No,†,1149.00000,79.00000,14.5000000,47.00000,21.00000
130123000811,GA-631-0195,1301230,GA-631,PK,05,River's Edge Elementary School,Clayton County,Clayton County,205 Northbridge Rd,Fayetteville,GA,30215,,(770)460-2340,21,Suburb: Large,No,No,Yes,Yes,634.00000,36.30000,17.5000000,631.00000,0.00000
130261001157,GA-669-3056,1302610,GA-669,PK,05,Riverbend Elementary School,Hall County,Hall County,1742 Cleveland Hwy,Gainesville,GA,30501,,(770)534-4141,22,Suburb: Midsize,No,No,Yes,Yes,400.00000,27.60000,14.5000000,250.00000,26.00000
130123000499,GA-631-2060,1301230,GA-631,PK,05,Riverdale Elementary School,Clayton County,Clayton County,6253 Garden Walk Blvd,Riverdale,GA,30274,,(770)994-4015,21,Suburb: Large,No,No,Yes,Yes,684.00000,37.00000,18.5000000,681.00000,0.00000
130123000477,GA-631-0377,1301230,GA-631,09,12,Riverdale High School,Clayton County,Clayton County,160 Roberts Dr,Riverdale,GA,30274,,(770)473-2905,21,Suburb: Large,No,No,Yes,Yes,1342.00000,58.50000,22.9000000,1335.00000,0.00000
130123000491,GA-631-3060,1301230,GA-631,06,08,Riverdale Middle School,Clayton County,Clayton County,400 Roberts Dr,Riverdale,GA,30274,,(770)994-4045,21,Suburb: Large,No,No,Yes,Yes,690.00000,40.50000,17.0000000,687.00000,0.00000
130012000036,GA-761-1066,1300120,GA-761,PK,05,Rivers Elementary School,Atlanta Public Schools,Fulton County,8 Peachtree Battle Ave NW,Atlanta,GA,30305,,(404)802-7050,11,City: Large,No,No,Yes,Yes,748.00000,54.00000,13.9000000,231.00000,30.00000
130141000248,GA-636-0194,1301410,GA-636,PK,05,Riverside Elementary School,Columbia County,Columbia County,4431 Hardy McManus Rd,Evans,GA,30809,,(706)868-3736,21,Suburb: Large,No,No,No,†,681.00000,40.50000,16.8000000,94.00000,34.00000
130255002325,GA-667-0400,1302550,GA-667,PK,05,Riverside Elementary School,Gwinnett County,Gwinnett County,5445 Settles Bridge Rd,Suwanee,GA,30024,,(678)482-1000,21,Suburb: Large,No,No,No,†,1019.00000,68.20000,14.9000000,53.00000,24.00000
130129000520,GA-633-0102,1301290,GA-633,02,05,Riverside Intermediate School,Cobb County,Cobb County,285 S Gordon Rd SW,Mableton,GA,30126,,(770)819-2553,21,Suburb: Large,No,No,Yes,Yes,1260.00000,99.00000,12.7000000,1137.00000,70.00000
130141000126,GA-636-0193,1301410,GA-636,06,08,Riverside Middle School,Columbia County,Columbia County,1095 Furys Ferry Rd,Evans,GA,30809,,(706)868-3712,21,Suburb: Large,No,No,No,†,700.00000,42.40000,16.5000000,74.00000,32.00000
130129003530,GA-633-0307,1301290,GA-633,PK,01,Riverside Primary School,Cobb County,Cobb County,461 S Gordon Rd SW,Mableton,GA,30126,,(770)819-5851,21,Suburb: Large,No,No,Yes,Yes,660.00000,53.00000,12.5000000,588.00000,38.00000
130165004005,GA-642-0111,1301650,GA-642,PK,05,Riverview Elementary School,Dawson County,Dawson County,370 Dawson Forrest Road,Dawsonville,GA,30534,,(706)265-3246,41,Rural: Fringe,No,No,Yes,Yes,366.00000,28.30000,12.9000000,134.00000,36.00000
130222003352,GA-658-0105,1302220,GA-658,06,08,Riverwatch Middle School,Forsyth County,Forsyth County,610 James Burgess Rd,Suwanee,GA,30024,,(678)455-7311,21,Suburb: Large,No,No,No,†,1349.00000,70.00000,19.3000000,56.00000,16.00000
130228000987,GA-660-3066,1302280,GA-660,09,12,Riverwood International Charter School,Fulton County,Fulton County,5900 Raider Dr,Atlanta,GA,30328,,(470)254-1980,12,City: Midsize,No,Yes,No,†,1542.00000,93.20000,16.5000000,574.00000,58.00000
130162000782,GA-772-1052,1301620,GA-772,PK,05,Roan Elementary School,Dalton City,Whitfield County,1116 Roan St,Dalton,GA,30721,,(706)226-3225,13,City: Small,No,No,Yes,Yes,489.00000,40.00000,12.2000000,353.00000,67.00000
130183002546,GA-647-0103,1301830,GA-647,06,08,Robert A. Cross Middle Magnet,Dougherty County,Dougherty County,324 Lockett Station Rd,Albany,GA,31721,,(229)431-3362,23,Suburb: Small,No,Yes,No,†,577.00000,27.40000,21.1000000,574.00000,0.00000
130183003342,GA-647-0105,1301830,GA-647,PK,05,Robert H Harvey Elementary School,Dougherty County,Dougherty County,1305 E 2nd Ave,Albany,GA,31705,,(229)431-3367,13,City: Small,No,No,Yes,Yes,655.00000,41.00000,16.0000000,652.00000,0.00000
130213002116,GA-656-0291,1302130,GA-656,PK,05,Robert J. Burch Elementary School,Fayette County,Fayette County,330 Jenkins Rd,Tyrone,GA,30290,,(770)969-2820,41,Rural: Fringe,No,No,Yes,Yes,544.00000,43.50000,12.5000000,269.00000,41.00000
130174002256,GA-644-0399,1301740,GA-644,PK,05,Robert Shaw Theme School,DeKalb County,DeKalb County,385 Glendale Rd,Scottdale,GA,30079,,(678)676-6002,21,Suburb: Large,No,No,Yes,Yes,484.00000,35.30000,13.7000000,395.00000,28.00000
130123002305,GA-631-0200,1301230,GA-631,KG,05,Roberta T. Smith Elementary School,Clayton County,Clayton County,6340 Highway 42,Rex,GA,30273,,(770)960-5750,21,Suburb: Large,No,No,Yes,Yes,969.00000,54.00000,17.9000000,964.00000,0.00000
130255003965,GA-667-1014,1302550,GA-667,PK,05,Roberts Elementary School,Gwinnett County,Gwinnett County,251 Highway 23 NE,Suwanee,GA,30024,,(678)745-2370,21,Suburb: Large,No,No,No,†,819.00000,54.00000,15.2000000,97.00000,40.00000
130165002030,GA-642-0189,1301650,GA-642,PK,05,Robinson Elementary School,Dawson County,Dawson County,1150 Perimeter Rd,Dawsonville,GA,30534,,(706)265-6544,41,Rural: Fringe,No,No,Yes,Yes,545.00000,33.80000,16.1000000,248.00000,50.00000
130174000717,GA-644-3065,1301740,GA-644,PK,05,Rock Chapel Elementary School,DeKalb County,DeKalb County,1130 Rock Chapel Rd,Lithonia,GA,30058,,(678)676-3802,41,Rural: Fringe,No,No,Yes,Yes,527.00000,35.00000,15.1000000,431.00000,23.00000
130282003747,GA-675-0509,1302820,GA-675,PK,05,Rock Spring Elementary,Henry County,Henry County,1550 Stroud Rd,McDonough,GA,30252,,(770)957-6851,21,Suburb: Large,No,No,No,†,715.00000,44.00000,16.3000000,208.00000,45.00000
130537001764,GA-746-0100,1305370,GA-746,PK,05,Rock Spring Elementary School,Walker County,Walker County,372 Highway 95,Rock Spring,GA,30739,,(706)764-1383,41,Rural: Fringe,No,No,Yes,Yes,412.00000,34.70000,11.9000000,235.00000,50.00000
130255002322,GA-667-0100,1302550,GA-667,PK,05,Rock Springs Elementary School,Gwinnett County,Gwinnett County,888 Rock Springs Rd,Lawrenceville,GA,30043,,(770)932-7474,21,Suburb: Large,No,No,No,†,859.00000,62.60000,13.7000000,321.00000,79.00000
130255001110,GA-667-1058,1302550,GA-667,PK,05,Rockbridge Elementary School,Gwinnett County,Gwinnett County,6066 Rockbridge School Rd,Norcross,GA,30093,,(770)448-9363,21,Suburb: Large,No,No,Yes,Yes,1393.00000,99.00000,14.1000000,1286.00000,41.00000
130174000646,GA-644-0272,1301740,GA-644,PK,05,Rockbridge Elementary School,DeKalb County,DeKalb County,2084 Green Forrest Dr,Decatur,GA,30032,,(678)676-6102,21,Suburb: Large,No,No,Yes,Yes,389.00000,25.20000,15.4000000,340.00000,17.00000
130441001583,GA-722-3052,1304410,GA-722,09,12,Rockdale County High School,Rockdale County,Rockdale County,1174 Bulldog Cir NE,Conyers,GA,30012,,(770)483-8754,21,Suburb: Large,No,No,No,†,2121.00000,124.50000,17.0000000,1196.00000,195.00000
130002604141,GA-891-0414,1300026,GA-891,08,10,Rockdale RYDC,Department of Juvenile Justice,Rockdale County,2165 Chambers Dr NW,Conyers,GA,30012,,(706)785-2496,21,Suburb: Large,No,No,Yes,No,8.00000,–,†,–,–
130420001509,GA-715-0102,1304200,GA-715,09,12,Rockmart High School,Polk County,Polk County,990 Cartersville Hwy,Rockmart,GA,30153,,(770)684-5432,41,Rural: Fringe,No,No,Yes,Yes,898.00000,52.90000,17.0000000,746.00000,0.00000
130420003442,GA-715-0104,1304200,GA-715,06,08,Rockmart Middle School,Polk County,Polk County,60 Knox Mountain Rd,Rockmart,GA,30153,,(678)757-1479,41,Rural: Fringe,No,No,Yes,Yes,736.00000,45.90000,16.0000000,612.00000,0.00000
130396002587,GA-708-0103,1303960,GA-708,KG,05,Rocky Branch Elementary School,Oconee County,Oconee County,5250 Hog Mountain Rd,Watkinsville,GA,30677,,(706)769-3235,41,Rural: Fringe,No,No,No,†,728.00000,43.60000,16.7000000,105.00000,15.00000
130282003824,GA-675-0211,1302820,GA-675,PK,05,Rocky Creek Elementary,Henry County,Henry County,803 Hampton Locust Grove Rd,Hampton,GA,30228,,(770)707-1469,41,Rural: Fringe,No,No,Yes,Yes,723.00000,43.50000,16.6000000,356.00000,60.00000
130129000543,GA-633-0378,1301290,GA-633,PK,05,Rocky Mount Elementary School,Cobb County,Cobb County,2400 Rocky Mountain Rd NE,Marietta,GA,30066,,(770)591-5050,21,Suburb: Large,No,No,No,†,616.00000,44.40000,13.9000000,57.00000,21.00000
130393003435,GA-707-0106,1303930,GA-707,PK,05,Rocky Plains Elementary School,Newton County,Newton County,5300 Highway 162 S,Covington,GA,30016,,(770)784-4987,41,Rural: Fringe,No,No,Yes,Yes,637.00000,46.00000,13.8000000,401.00000,64.00000
130402002959,GA-710-0204,1304020,GA-710,PK,05,Roland W. Russom Elementary,Paulding County,Paulding County,44 Russom Elem. School Ln.,Dallas,GA,30132,,(678)574-3480,21,Suburb: Large,No,No,No,†,827.00000,56.00000,14.8000000,192.00000,39.00000
130438001557,GA-721-1062,1304380,GA-721,PK,05,Rollins Elementary School,Richmond County,Richmond County,2160 Mura Dr,Augusta,GA,30906,,(706)796-4972,12,City: Midsize,No,No,Yes,Yes,401.00000,25.00000,16.0000000,389.00000,0.00000
130444000028,GA-785-0193,1304440,GA-785,09,12,Rome High School,Rome City,Floyd County,1000 Veterans Memorial Hwy NE,Rome,GA,30161,,(706)235-9653,13,City: Small,No,No,Yes,Yes,1714.00000,92.40000,18.5000000,842.00000,101.00000
130444000154,GA-785-0293,1304440,GA-785,07,08,Rome Middle School,Rome City,Floyd County,1020 Veterans Memorial Hwy NE,Rome,GA,30161,,(706)235-4695,13,City: Small,No,No,Yes,Yes,918.00000,58.00000,15.8000000,560.00000,72.00000
130174003766,GA-644-0409,1301740,GA-644,PK,05,Ronald E McNair Discover Learning Academy Elementary School,DeKalb County,DeKalb County,2162 Second Ave,Decatur,GA,30032,,(678)874-3402,21,Suburb: Large,No,No,Yes,Yes,875.00000,52.00000,16.8000000,853.00000,0.00000
130084000328,GA-622-0377,1300840,GA-622,PK,05,Roopville Elementary School,Carroll County,Carroll County,60 Old Carrollton Rd,Roopville,GA,30170,,(770)854-4421,42,Rural: Distant,No,No,Yes,Yes,417.00000,26.20000,15.9000000,186.00000,26.00000
130042003292,GA-611-0405,1300420,GA-611,PK,05,Rosa Taylor Elementary School,Bibb County,Bibb County,2976 Crestline Dr,Macon,GA,31204,,(478)779-3563,12,City: Midsize,No,No,Yes,Yes,526.00000,38.70000,13.6000000,522.00000,0.00000
130255003785,GA-667-0309,1302550,GA-667,PK,05,Rosebud Elementary School,Gwinnett County,Gwinnett County,4151 Rosebud Rd,Loganville,GA,30052,,(678)639-3800,21,Suburb: Large,No,No,Yes,Yes,1116.00000,68.00000,16.4000000,654.00000,142.00000
130000101710,GA-741-5050,1300001,GA-741,PK,05,Rosemont Elementary School,Troup County,Troup County,4679 Hamilton Rd,Lagrange,GA,30241,,(706)812-7954,42,Rural: Distant,No,No,Yes,Yes,650.00000,35.00000,18.6000000,280.00000,61.00000
130537000661,GA-746-0194,1305370,GA-746,PK,05,Rossville Elementary School,Walker County,Walker County,1250 Wilson Rd,Rossville,GA,30741,,(706)866-5901,21,Suburb: Large,No,No,Yes,Yes,499.00000,39.10000,12.8000000,423.00000,35.00000
130537003800,GA-746-0206,1305370,GA-746,06,08,Rossville Middle School,Walker County,Walker County,316 Bulldog Trail,Rossville,GA,30741,,(706)820-0638,31,Town: Fringe,No,No,Yes,Yes,526.00000,48.20000,10.9000000,400.00000,59.00000
130228002119,GA-660-0191,1302280,GA-660,09,12,Roswell High School,Fulton County,Fulton County,11595 King Rd,Roswell,GA,30075,,(470)254-4500,13,City: Small,No,No,No,†,2117.00000,128.80000,16.4000000,469.00000,71.00000
130228000978,GA-660-1067,1302280,GA-660,PK,05,Roswell North Elementary School,Fulton County,Fulton County,10525 Woodstock Rd,Roswell,GA,30075,,(470)254-6320,13,City: Small,No,No,No,†,1039.00000,65.40000,15.9000000,218.00000,23.00000
130387001399,GA-706-2067,1303870,GA-706,06,08,Rothschild Leadership Academy School,Muscogee County,Muscogee County,1136 Hunt Ave,Columbus,GA,31907,,(706)569-3709,12,City: Midsize,No,No,Yes,Yes,545.00000,37.70000,14.5000000,542.00000,0.00000
130174000698,GA-644-4065,1301740,GA-644,PK,05,Rowland Elementary School,DeKalb County,DeKalb County,1317 S Indian Creek Dr,Stone Mountain,GA,30083,,(678)676-6202,21,Suburb: Large,No,No,Yes,Yes,601.00000,45.20000,13.3000000,598.00000,0.00000
130225000963,GA-659-1052,1302250,GA-659,KG,05,Royston Elementary School,Franklin County,Franklin County,660 College St,Royston,GA,30662,,(706)245-9252,32,Town: Distant,No,No,Yes,Yes,547.00000,35.70000,15.3000000,342.00000,31.00000
130543001403,GA-748-0396,1305430,GA-748,KG,05,Ruskin Elementary School,Ware County,Ware County,3550 Valdosta Hwy,Waycross,GA,31503,,(912)287-2325,41,Rural: Fringe,No,No,Yes,Yes,426.00000,34.10000,12.5000000,384.00000,0.00000
130288001241,GA-676-4054,1302880,GA-676,PK,05,Russell Elementary School,Houston County,Houston County,101 Patriot Way,Warner Robins,GA,31088,,(478)929-7830,13,City: Small,No,No,Yes,Yes,701.00000,50.10000,14.0000000,681.00000,0.00000
130129000568,GA-633-3067,1301290,GA-633,PK,05,Russell Elementary School,Cobb County,Cobb County,3920 S Hurt Rd SW,Smyrna,GA,30082,,(770)437-5937,21,Suburb: Large,No,No,Yes,Yes,676.00000,56.00000,12.1000000,449.00000,63.00000
130029002017,GA-607-0289,1300290,GA-607,06,08,Russell Middle School,Barrow County,Barrow County,364 W Candler St,Winder,GA,30680,,(770)867-8181,31,Town: Fringe,No,No,Yes,Yes,752.00000,48.10000,15.6000000,353.00000,66.00000
130150000751,GA-638-1054,1301500,GA-638,PK,05,Ruth Hill Elementary School,Coweta County,Coweta County,57 Sunset Ln,Newnan,GA,30263,,(770)254-2895,21,Suburb: Large,No,No,Yes,Yes,487.00000,36.00000,13.5000000,352.00000,30.00000
130042002610,GA-611-0204,1300420,GA-611,09,12,Rutland High School,Bibb County,Bibb County,6250 Skipper Rd,Macon,GA,31216,,(478)779-3041,12,City: Midsize,No,No,Yes,Yes,1087.00000,55.00000,19.8000000,1077.00000,0.00000
130042002620,GA-611-0305,1300420,GA-611,06,08,Rutland Middle School,Bibb County,Bibb County,6260 Skipper Rd,Macon,GA,31216,,(478)779-4369,12,City: Midsize,No,No,Yes,Yes,912.00000,57.50000,15.9000000,904.00000,0.00000
130066001992,GA-617-0196,1300660,GA-617,PK,05,S G A Elementary School,Burke County,Burke County,1265 Charles Perry Ave,Sardis,GA,30456,,(912)569-4322,43,Rural: Remote,No,No,Yes,Yes,315.00000,24.00000,13.1000000,312.00000,0.00000
130228000971,GA-660-0273,1302280,GA-660,PK,05,S. L. Lewis Elementary School,Fulton County,Fulton County,6201 Connell Rd,College Park,GA,30349,,(470)254-3450,21,Suburb: Large,No,No,Yes,Yes,585.00000,39.70000,14.7000000,582.00000,0.00000
130531003812,GA-792-0309,1305310,GA-792,PK,05,S.L. Mason Elementary School,Valdosta City,Lowndes County,821 W Gordon St,Valdosta,GA,31601,,(229)333-8525,13,City: Small,No,No,Yes,Yes,903.00000,57.30000,15.8000000,900.00000,0.00000
130537004121,GA-746-0114,1305370,GA-746,PK,08,Saddle Ridge Elementary and Middle School,Walker County,Walker County,9858 N Highway 27,Rock Spring,GA,30739,,(706)375-1219,41,Rural: Fringe,No,No,Yes,Yes,540.00000,44.60000,12.1000000,253.00000,85.00000
130174000680,GA-644-5065,1301740,GA-644,PK,05,Sagamore Hills Elementary School,DeKalb County,DeKalb County,1865 Alderbrook Rd NE,Atlanta,GA,30345,,(678)874-7502,21,Suburb: Large,No,No,No,†,376.00000,35.00000,10.7000000,116.00000,4.00000
130078000313,GA-620-0110,1300780,GA-620,PK,05,Saint Marys Elementary School,Camden County,Camden County,600 Osborne St,Saint Marys,GA,31558,,(912)882-4839,32,Town: Distant,No,No,Yes,Yes,645.00000,41.00000,15.7000000,327.00000,34.00000
130078003299,GA-620-0105,1300780,GA-620,06,08,Saint Marys Middle School,Camden County,Camden County,205 Martha Dr,Saint Marys,GA,31558,,(912)882-8626,32,Town: Distant,No,No,Yes,Yes,963.00000,60.00000,16.1000000,379.00000,89.00000
130441002193,GA-722-0192,1304410,GA-722,09,12,Salem High School,Rockdale County,Rockdale County,3551 Underwood Rd SE,Conyers,GA,30013,,(770)929-0176,21,Suburb: Large,No,No,No,†,1294.00000,71.60000,18.1000000,808.00000,130.00000
130174000222,GA-644-0291,1301740,GA-644,06,08,Salem Middle School,DeKalb County,DeKalb County,5333 Salem Rd,Lithonia,GA,30038,,(678)676-9402,21,Suburb: Large,No,No,Yes,Yes,1057.00000,67.30000,15.7000000,822.00000,61.00000
130531002468,GA-792-0101,1305310,GA-792,PK,05,Sallas Mahone Elementary,Valdosta City,Lowndes County,3686 Lake Laurie Dr,Valdosta,GA,31605,,(229)333-8530,41,Rural: Fringe,No,No,Yes,Yes,1064.00000,66.00000,16.1000000,1061.00000,0.00000
130063000288,GA-616-5054,1300630,GA-616,PK,05,Sallie Zetterower Elementary School,Bulloch County,Bulloch County,1724 Cawana Rd,Statesboro,GA,30461,,(912)212-8800,41,Rural: Fringe,No,No,Yes,Yes,707.00000,42.50000,16.6000000,434.00000,41.00000
130534001737,GA-793-5050,1305340,GA-793,02,05,Sally Dailey Meadows Elementary School,Vidalia City,Toombs County,205 Waters Dr,Vidalia,GA,30474,,(912)537-4755,33,Town: Remote,No,No,Yes,Yes,745.00000,55.70000,13.4000000,526.00000,56.00000
130402001781,GA-710-0197,1304020,GA-710,PK,05,Sam D. Panter Elementary School,Paulding County,Paulding County,190 Panter School Rd,Hiram,GA,30141,,(770)443-4303,41,Rural: Fringe,No,No,Yes,Yes,545.00000,38.50000,14.2000000,241.00000,34.00000
130402003693,GA-710-0108,1304020,GA-710,06,08,Sammy McClure Sr. Middle School,Paulding County,Paulding County,315 Bob Grogan Dr,Dallas,GA,30132,,(770)505-3700,41,Rural: Fringe,No,No,No,†,1185.00000,65.00000,18.2000000,117.00000,63.00000
130372001374,GA-702-0205,1303720,GA-702,PK,05,Samuel E. Hubbard Elementary School,Monroe County,Monroe County,558 Ga Highway 83 S,Forsyth,GA,31029,,(478)994-7066,32,Town: Distant,No,No,Yes,Yes,636.00000,46.80000,13.6000000,394.00000,39.00000
130084000325,GA-622-5052,1300840,GA-622,PK,05,Sand Hill Elementary School,Carroll County,Carroll County,45 Sandhill School Rd,Carrollton,GA,30116,,(770)832-8541,31,Town: Fringe,No,No,Yes,Yes,767.00000,47.10000,16.3000000,441.00000,59.00000
130198001141,GA-651-0196,1301980,GA-651,PK,05,Sand Hill Elementary School,Effingham County,Effingham County,199 Stagecoach Ave,Guyton,GA,31312,,(912)728-5112,41,Rural: Fringe,No,No,Yes,Yes,583.00000,44.60000,13.1000000,284.00000,54.00000
130129002150,GA-633-0398,1301290,GA-633,PK,05,Sanders Elementary School,Cobb County,Cobb County,1550 Anderson Mill Rd,Austell,GA,30106,,(770)819-2568,21,Suburb: Large,No,No,Yes,Yes,761.00000,62.20000,12.2000000,614.00000,56.00000
